subsample_ID,name,community,type,layer,fraction,repetition
621,M_SD_Vizentin-Bugoni_2019_KAH,Plant-Seed Dispersers,Monolayer,1,0.8,1
622,M_SD_Vizentin-Bugoni_2019_KAH,Plant-Seed Dispersers,Monolayer,1,1,1
623,A_HP_Macfadyen2009_paras-herb_B3,Host-Parasite,Monolayer,1,0.8,1
624,A_HP_Macfadyen2009_paras-herb_B3,Host-Parasite,Monolayer,1,1,1
625,M_PL_Kaiser-Bunbury_2010_060_10,Plant-Pollinator,Monolayer,1,0.8,1
626,M_PL_Kaiser-Bunbury_2010_060_10,Plant-Pollinator,Monolayer,1,1,1
627,M_PL_Kaiser-Bunbury_2014_061_47,Plant-Pollinator,Monolayer,1,0.8,1
628,M_PL_Kaiser-Bunbury_2014_061_47,Plant-Pollinator,Monolayer,1,1,1
629,M_SD_Burns_2013,Plant-Seed Dispersers,Monolayer,1,0.8,1
630,M_SD_Burns_2013,Plant-Seed Dispersers,Monolayer,1,1,1
631,M_SD_Andrade_2011,Plant-Seed Dispersers,Monolayer,1,0.8,1
632,M_SD_Andrade_2011,Plant-Seed Dispersers,Monolayer,1,1,1
633,A_HP_Hadfield_2013_019,Host-Parasite,Monolayer,1,0.8,1
634,A_HP_Hadfield_2013_019,Host-Parasite,Monolayer,1,1,1
635,M_SD_Santiago_2014_far_from_remnant,Plant-Seed Dispersers,Monolayer,1,0.8,1
636,M_SD_Santiago_2014_far_from_remnant,Plant-Seed Dispersers,Monolayer,1,1,1
637,M_PL_Trojelsgaard_2015_Site8_TenerifeSouth2,Plant-Pollinator,Monolayer,1,0.8,1
638,M_PL_Trojelsgaard_2015_Site8_TenerifeSouth2,Plant-Pollinator,Monolayer,1,1,1
639,M_SD_Albrecht_315_2012,Plant-Seed Dispersers,Monolayer,1,0.8,1
640,M_SD_Albrecht_315_2012,Plant-Seed Dispersers,Monolayer,1,1,1
641,M_SD_Moreno-Mosquera_2011,Plant-Seed Dispersers,Monolayer,1,0.8,1
642,M_SD_Moreno-Mosquera_2011,Plant-Seed Dispersers,Monolayer,1,1,1
643,M_PL_Tur2013-PC,Plant-Pollinator,Monolayer,1,0.8,1
644,M_PL_Tur2013-PC,Plant-Pollinator,Monolayer,1,1,1
645,M_SD_Wolfe_2014,Plant-Seed Dispersers,Monolayer,1,0.8,1
646,M_SD_Wolfe_2014,Plant-Seed Dispersers,Monolayer,1,1,1
647,M_PL_Orford_2016_Field-54,Plant-Pollinator,Monolayer,1,0.8,1
648,M_PL_Orford_2016_Field-54,Plant-Pollinator,Monolayer,1,1,1
649,M_SD_Plein_2013_Farmland_summer,Plant-Seed Dispersers,Monolayer,1,0.8,1
650,M_SD_Plein_2013_Farmland_summer,Plant-Seed Dispersers,Monolayer,1,1,1
651,M_PL_LasCasas,Plant-Pollinator,Monolayer,1,0.8,1
652,M_PL_LasCasas,Plant-Pollinator,Monolayer,1,1,1
653,M_PL_Kaiser-Bunbury_2014_061_32,Plant-Pollinator,Monolayer,1,0.8,1
654,M_PL_Kaiser-Bunbury_2014_061_32,Plant-Pollinator,Monolayer,1,1,1
655,A_HP_Macfadyen2009_paras-herb_A4,Host-Parasite,Monolayer,1,0.8,1
656,A_HP_Macfadyen2009_paras-herb_A4,Host-Parasite,Monolayer,1,1,1
657,M_PL_Brosi2017_Gothic_CG_2014_Manipulation,Plant-Pollinator,Monolayer,1,0.8,1
658,M_PL_Brosi2017_Gothic_CG_2014_Manipulation,Plant-Pollinator,Monolayer,1,1,1
659,M_SD_Baird1980,Plant-Seed Dispersers,Monolayer,1,0.8,1
660,M_SD_Baird1980,Plant-Seed Dispersers,Monolayer,1,1,1
661,A_HP_Hadfield_2013_010,Host-Parasite,Monolayer,1,0.8,1
662,A_HP_Hadfield_2013_010,Host-Parasite,Monolayer,1,1,1
663,M_SD_Sanchez_2012_Iguazu,Plant-Seed Dispersers,Monolayer,1,0.8,1
664,M_SD_Sanchez_2012_Iguazu,Plant-Seed Dispersers,Monolayer,1,1,1
665,M_SD_Chama_2013_net1,Plant-Seed Dispersers,Monolayer,1,0.8,1
666,M_SD_Chama_2013_net1,Plant-Seed Dispersers,Monolayer,1,1,1
667,M_PL_Lara-Romero_2016_nevero-Pasture-3,Plant-Pollinator,Monolayer,1,0.8,1
668,M_PL_Lara-Romero_2016_nevero-Pasture-3,Plant-Pollinator,Monolayer,1,1,1
669,M_PL_Kaiser-Bunbury_2010_060_02,Plant-Pollinator,Monolayer,1,0.8,1
670,M_PL_Kaiser-Bunbury_2010_060_02,Plant-Pollinator,Monolayer,1,1,1
671,M_PL_Orford_2016_Field-36,Plant-Pollinator,Monolayer,1,0.8,1
672,M_PL_Orford_2016_Field-36,Plant-Pollinator,Monolayer,1,1,1
673,M_SD_Bollen_2000,Plant-Seed Dispersers,Monolayer,1,0.8,1
674,M_SD_Bollen_2000,Plant-Seed Dispersers,Monolayer,1,1,1
675,M_PL_Kaiser-Bunbury_2014_061_08,Plant-Pollinator,Monolayer,1,0.8,1
676,M_PL_Kaiser-Bunbury_2014_061_08,Plant-Pollinator,Monolayer,1,1,1
677,M_PL_Brosi2017_Brush_Creek_Steep_2013_Manipulation,Plant-Pollinator,Monolayer,1,0.8,1
678,M_PL_Brosi2017_Brush_Creek_Steep_2013_Manipulation,Plant-Pollinator,Monolayer,1,1,1
679,M_PL_Carstensen2017_Teno,Plant-Pollinator,Monolayer,1,0.8,1
680,M_PL_Carstensen2017_Teno,Plant-Pollinator,Monolayer,1,1,1
681,M_SD_Lou_2007,Plant-Seed Dispersers,Monolayer,1,0.8,1
682,M_SD_Lou_2007,Plant-Seed Dispersers,Monolayer,1,1,1
683,A_HP_Arai_mcgregor,Host-Parasite,Monolayer,1,0.8,1
684,A_HP_Arai_mcgregor,Host-Parasite,Monolayer,1,1,1
685,M_SD_Hovestadt_1997,Plant-Seed Dispersers,Monolayer,1,0.8,1
686,M_SD_Hovestadt_1997,Plant-Seed Dispersers,Monolayer,1,1,1
687,M_PL_Lara-Romero_2016_nevero-Encroachedpasture-10,Plant-Pollinator,Monolayer,1,0.8,1
688,M_PL_Lara-Romero_2016_nevero-Encroachedpasture-10,Plant-Pollinator,Monolayer,1,1,1
689,M_SD_Carlo2003-2,Plant-Seed Dispersers,Monolayer,1,0.8,1
690,M_SD_Carlo2003-2,Plant-Seed Dispersers,Monolayer,1,1,1
691,A_HP_Hadfield_2013_036,Host-Parasite,Monolayer,1,0.8,1
692,A_HP_Hadfield_2013_036,Host-Parasite,Monolayer,1,1,1
693,M_SD_Gomes_2013,Plant-Seed Dispersers,Monolayer,1,0.8,1
694,M_SD_Gomes_2013,Plant-Seed Dispersers,Monolayer,1,1,1
695,A_HP_Hadfield_2013_041,Host-Parasite,Monolayer,1,0.8,1
696,A_HP_Hadfield_2013_041,Host-Parasite,Monolayer,1,1,1
697,M_PL_Kaiser-Bunbury_2010_060_11,Plant-Pollinator,Monolayer,1,0.8,1
698,M_PL_Kaiser-Bunbury_2010_060_11,Plant-Pollinator,Monolayer,1,1,1
699,M_PL_Carstensen2017_WesternSahara,Plant-Pollinator,Monolayer,1,0.8,1
700,M_PL_Carstensen2017_WesternSahara,Plant-Pollinator,Monolayer,1,1,1
701,M_PL_Brosi2017_Gothic_Road_Grate_2014_Control,Plant-Pollinator,Monolayer,1,0.8,1
702,M_PL_Brosi2017_Gothic_Road_Grate_2014_Control,Plant-Pollinator,Monolayer,1,1,1
703,M_PL_caradonna_rmbl_interaction_networks_data_EDI,Plant-Pollinator,Monolayer,1,0.8,1
704,M_PL_caradonna_rmbl_interaction_networks_data_EDI,Plant-Pollinator,Monolayer,1,1,1
705,M_PL_Arizmendi,Plant-Pollinator,Monolayer,1,0.8,1
706,M_PL_Arizmendi,Plant-Pollinator,Monolayer,1,1,1
707,M_PL_Kaiser-Bunbury_2014_061_18,Plant-Pollinator,Monolayer,1,0.8,1
708,M_PL_Kaiser-Bunbury_2014_061_18,Plant-Pollinator,Monolayer,1,1,1
709,M_SD_Hamann1999,Plant-Seed Dispersers,Monolayer,1,0.8,1
710,M_SD_Hamann1999,Plant-Seed Dispersers,Monolayer,1,1,1
711,M_PL_Lara-Romero_2016_penalara-Pasture-4,Plant-Pollinator,Monolayer,1,0.8,1
712,M_PL_Lara-Romero_2016_penalara-Pasture-4,Plant-Pollinator,Monolayer,1,1,1
713,M_PL_Trojelsgaard_2015_Site11_Gomera1,Plant-Pollinator,Monolayer,1,0.8,1
714,M_PL_Trojelsgaard_2015_Site11_Gomera1,Plant-Pollinator,Monolayer,1,1,1
715,A_HP_Hadfield_2013_031,Host-Parasite,Monolayer,1,0.8,1
716,A_HP_Hadfield_2013_031,Host-Parasite,Monolayer,1,1,1
717,M_PL_Nero_tinoco,Plant-Pollinator,Monolayer,1,0.8,1
718,M_PL_Nero_tinoco,Plant-Pollinator,Monolayer,1,1,1
719,M_SD_Athie_2009,Plant-Seed Dispersers,Monolayer,1,0.8,1
720,M_SD_Athie_2009,Plant-Seed Dispersers,Monolayer,1,1,1
721,M_SD_Vizentin-Bugoni_2019_TAN,Plant-Seed Dispersers,Monolayer,1,0.8,1
722,M_SD_Vizentin-Bugoni_2019_TAN,Plant-Seed Dispersers,Monolayer,1,1,1
723,M_PL_Kaiser-Bunbury_2014_061_05,Plant-Pollinator,Monolayer,1,0.8,1
724,M_PL_Kaiser-Bunbury_2014_061_05,Plant-Pollinator,Monolayer,1,1,1
725,M_PL_Kaiser-Bunbury_2010_060_08,Plant-Pollinator,Monolayer,1,0.8,1
726,M_PL_Kaiser-Bunbury_2010_060_08,Plant-Pollinator,Monolayer,1,1,1
727,M_PL_Orford_2016_Farm-2012-B6,Plant-Pollinator,Monolayer,1,0.8,1
728,M_PL_Orford_2016_Farm-2012-B6,Plant-Pollinator,Monolayer,1,1,1
729,M_PL_Orford_2016_Field-40,Plant-Pollinator,Monolayer,1,0.8,1
730,M_PL_Orford_2016_Field-40,Plant-Pollinator,Monolayer,1,1,1
731,M_PL_Orford_2016_Field-45,Plant-Pollinator,Monolayer,1,0.8,1
732,M_PL_Orford_2016_Field-45,Plant-Pollinator,Monolayer,1,1,1
733,M_SD_Chama_2013_net7,Plant-Seed Dispersers,Monolayer,1,0.8,1
734,M_SD_Chama_2013_net7,Plant-Seed Dispersers,Monolayer,1,1,1
735,M_SD_Kantak1979,Plant-Seed Dispersers,Monolayer,1,0.8,1
736,M_SD_Kantak1979,Plant-Seed Dispersers,Monolayer,1,1,1
737,M_PL_Lara-Romero_2016_penalara-Pasture-10,Plant-Pollinator,Monolayer,1,0.8,1
738,M_PL_Lara-Romero_2016_penalara-Pasture-10,Plant-Pollinator,Monolayer,1,1,1
739,M_PL_Memmott1999,Plant-Pollinator,Monolayer,1,0.8,1
740,M_PL_Memmott1999,Plant-Pollinator,Monolayer,1,1,1
741,M_SD_Sorensen_1981,Plant-Seed Dispersers,Monolayer,1,0.8,1
742,M_SD_Sorensen_1981,Plant-Seed Dispersers,Monolayer,1,1,1
743,M_PL_Kaiser-Bunbury_2010_060_03,Plant-Pollinator,Monolayer,1,0.8,1
744,M_PL_Kaiser-Bunbury_2010_060_03,Plant-Pollinator,Monolayer,1,1,1
745,M_PL_Kaiser-Bunbury_2014_061_06,Plant-Pollinator,Monolayer,1,0.8,1
746,M_PL_Kaiser-Bunbury_2014_061_06,Plant-Pollinator,Monolayer,1,1,1
747,A_PH_site07_period01_Martins,Plant-Herbivore,Monolayer,1,0.8,1
748,A_PH_site07_period01_Martins,Plant-Herbivore,Monolayer,1,1,1
749,M_SD_Castano_2018,Plant-Seed Dispersers,Monolayer,1,0.8,1
750,M_SD_Castano_2018,Plant-Seed Dispersers,Monolayer,1,1,1
751,M_SD_Blendinger_2015,Plant-Seed Dispersers,Monolayer,1,0.8,1
752,M_SD_Blendinger_2015,Plant-Seed Dispersers,Monolayer,1,1,1
753,M_SD_Casallas-Pabon_2017,Plant-Seed Dispersers,Monolayer,1,0.8,1
754,M_SD_Casallas-Pabon_2017,Plant-Seed Dispersers,Monolayer,1,1,1
755,A_HP_Hadfield_2013_022,Host-Parasite,Monolayer,1,0.8,1
756,A_HP_Hadfield_2013_022,Host-Parasite,Monolayer,1,1,1
757,M_SD_de_la_Pena_2003,Plant-Seed Dispersers,Monolayer,1,0.8,1
758,M_SD_de_la_Pena_2003,Plant-Seed Dispersers,Monolayer,1,1,1
759,M_PL_Lara-Romero_2016_penalara-Pasture-7,Plant-Pollinator,Monolayer,1,0.8,1
760,M_PL_Lara-Romero_2016_penalara-Pasture-7,Plant-Pollinator,Monolayer,1,1,1
761,M_SD_Menke_2012_interior_little_dist,Plant-Seed Dispersers,Monolayer,1,0.8,1
762,M_SD_Menke_2012_interior_little_dist,Plant-Seed Dispersers,Monolayer,1,1,1
763,M_PL_Kaiser-Bunbury_2010_060_22,Plant-Pollinator,Monolayer,1,0.8,1
764,M_PL_Kaiser-Bunbury_2010_060_22,Plant-Pollinator,Monolayer,1,1,1
765,A_HP_daGraca,Host-Parasite,Monolayer,1,0.8,1
766,A_HP_daGraca,Host-Parasite,Monolayer,1,1,1
767,M_SD_Menke_2012_interior_highly_dist,Plant-Seed Dispersers,Monolayer,1,0.8,1
768,M_SD_Menke_2012_interior_highly_dist,Plant-Seed Dispersers,Monolayer,1,1,1
769,A_HP_Hadfield_2013_030,Host-Parasite,Monolayer,1,0.8,1
770,A_HP_Hadfield_2013_030,Host-Parasite,Monolayer,1,1,1
771,A_PH_Joern-Altuda,Plant-Herbivore,Monolayer,1,0.8,1
772,A_PH_Joern-Altuda,Plant-Herbivore,Monolayer,1,1,1
773,A_HP_Hadfield_2013_032,Host-Parasite,Monolayer,1,0.8,1
774,A_HP_Hadfield_2013_032,Host-Parasite,Monolayer,1,1,1
775,M_PL_Brosi2017_Gothic_Town_2014_Manipulation,Plant-Pollinator,Monolayer,1,0.8,1
776,M_PL_Brosi2017_Gothic_Town_2014_Manipulation,Plant-Pollinator,Monolayer,1,1,1
777,A_HP_Hadfield_2013_004,Host-Parasite,Monolayer,1,0.8,1
778,A_HP_Hadfield_2013_004,Host-Parasite,Monolayer,1,1,1
779,M_SD_Odonnell_1994,Plant-Seed Dispersers,Monolayer,1,0.8,1
780,M_SD_Odonnell_1994,Plant-Seed Dispersers,Monolayer,1,1,1
781,M_PL_Vizentin,Plant-Pollinator,Monolayer,1,0.8,1
782,M_PL_Vizentin,Plant-Pollinator,Monolayer,1,1,1
783,M_SD_Palacios_2016,Plant-Seed Dispersers,Monolayer,1,0.8,1
784,M_SD_Palacios_2016,Plant-Seed Dispersers,Monolayer,1,1,1
785,M_SD_continuous_Farwig,Plant-Seed Dispersers,Monolayer,1,0.8,1
786,M_SD_continuous_Farwig,Plant-Seed Dispersers,Monolayer,1,1,1
787,A_PH_site03_period01_Martins,Plant-Herbivore,Monolayer,1,0.8,1
788,A_PH_site03_period01_Martins,Plant-Herbivore,Monolayer,1,1,1
789,A_HP_Macfadyen2009_paras-herb_B4,Host-Parasite,Monolayer,1,0.8,1
790,A_HP_Macfadyen2009_paras-herb_B4,Host-Parasite,Monolayer,1,1,1
791,M_PL_Kaiser-Bunbury_2014_061_23,Plant-Pollinator,Monolayer,1,0.8,1
792,M_PL_Kaiser-Bunbury_2014_061_23,Plant-Pollinator,Monolayer,1,1,1
793,M_PL_Trojelsgaard_2015_Site10_TenerifeTeno2,Plant-Pollinator,Monolayer,1,0.8,1
794,M_PL_Trojelsgaard_2015_Site10_TenerifeTeno2,Plant-Pollinator,Monolayer,1,1,1
795,M_PL_Llaviuco_tinoco,Plant-Pollinator,Monolayer,1,0.8,1
796,M_PL_Llaviuco_tinoco,Plant-Pollinator,Monolayer,1,1,1
797,M_SD_Garcia_2014_Puhi-Puhi_River,Plant-Seed Dispersers,Monolayer,1,0.8,1
798,M_SD_Garcia_2014_Puhi-Puhi_River,Plant-Seed Dispersers,Monolayer,1,1,1
799,M_SD_Innis_1989_ANVF,Plant-Seed Dispersers,Monolayer,1,0.8,1
800,M_SD_Innis_1989_ANVF,Plant-Seed Dispersers,Monolayer,1,1,1
801,M_PL_Brosi2017_Rustlers_2013_Manipulation,Plant-Pollinator,Monolayer,1,0.8,1
802,M_PL_Brosi2017_Rustlers_2013_Manipulation,Plant-Pollinator,Monolayer,1,1,1
803,A_HP_Hadfield_2013_048,Host-Parasite,Monolayer,1,0.8,1
804,A_HP_Hadfield_2013_048,Host-Parasite,Monolayer,1,1,1
805,M_SD_Carlo2003-4,Plant-Seed Dispersers,Monolayer,1,0.8,1
806,M_SD_Carlo2003-4,Plant-Seed Dispersers,Monolayer,1,1,1
807,A_HP_Macfadyen2009_paras-herb_B5,Host-Parasite,Monolayer,1,0.8,1
808,A_HP_Macfadyen2009_paras-herb_B5,Host-Parasite,Monolayer,1,1,1
809,A_HP_belay30,Host-Parasite,Monolayer,1,0.8,1
810,A_HP_belay30,Host-Parasite,Monolayer,1,1,1
811,M_SD_Dehling_2017_Wayqecha_2,Plant-Seed Dispersers,Monolayer,1,0.8,1
812,M_SD_Dehling_2017_Wayqecha_2,Plant-Seed Dispersers,Monolayer,1,1,1
813,M_SD_Ramos-Robles_2016_net2,Plant-Seed Dispersers,Monolayer,1,0.8,1
814,M_SD_Ramos-Robles_2016_net2,Plant-Seed Dispersers,Monolayer,1,1,1
815,M_PL_Magrach2017_Sweden_2011_high,Plant-Pollinator,Monolayer,1,0.8,1
816,M_PL_Magrach2017_Sweden_2011_high,Plant-Pollinator,Monolayer,1,1,1
817,M_SD_Carlo2003-1,Plant-Seed Dispersers,Monolayer,1,0.8,1
818,M_SD_Carlo2003-1,Plant-Seed Dispersers,Monolayer,1,1,1
819,A_PH_Macfadyen2009_plant-herb_B3,Plant-Herbivore,Monolayer,1,0.8,1
820,A_PH_Macfadyen2009_plant-herb_B3,Plant-Herbivore,Monolayer,1,1,1
821,A_HP_Hadfield_2013_033,Host-Parasite,Monolayer,1,0.8,1
822,A_HP_Hadfield_2013_033,Host-Parasite,Monolayer,1,1,1
823,M_PL_Lara-Romero_2016_nevero-Pasture-5,Plant-Pollinator,Monolayer,1,0.8,1
824,M_PL_Lara-Romero_2016_nevero-Pasture-5,Plant-Pollinator,Monolayer,1,1,1
825,M_PL_Magrach2017_UK_2012_high,Plant-Pollinator,Monolayer,1,0.8,1
826,M_PL_Magrach2017_UK_2012_high,Plant-Pollinator,Monolayer,1,1,1
827,M_SD_Nogales_2017,Plant-Seed Dispersers,Monolayer,1,0.8,1
828,M_SD_Nogales_2017,Plant-Seed Dispersers,Monolayer,1,1,1
829,M_SD_Estrada-Villegas_2010,Plant-Seed Dispersers,Monolayer,1,0.8,1
830,M_SD_Estrada-Villegas_2010,Plant-Seed Dispersers,Monolayer,1,1,1
831,A_HP_belay23,Host-Parasite,Monolayer,1,0.8,1
832,A_HP_belay23,Host-Parasite,Monolayer,1,1,1
833,M_SD_Costa_2016,Plant-Seed Dispersers,Monolayer,1,0.8,1
834,M_SD_Costa_2016,Plant-Seed Dispersers,Monolayer,1,1,1
835,A_PH_stary2008,Plant-Herbivore,Monolayer,1,0.8,1
836,A_PH_stary2008,Plant-Herbivore,Monolayer,1,1,1
837,M_SD_Fadini_2004,Plant-Seed Dispersers,Monolayer,1,0.8,1
838,M_SD_Fadini_2004,Plant-Seed Dispersers,Monolayer,1,1,1
839,M_SD_Plein_2013_Orchard_summer,Plant-Seed Dispersers,Monolayer,1,0.8,1
840,M_SD_Plein_2013_Orchard_summer,Plant-Seed Dispersers,Monolayer,1,1,1
841,M_PL_Lara-Romero_2016_nevero-Pasture-1,Plant-Pollinator,Monolayer,1,0.8,1
842,M_PL_Lara-Romero_2016_nevero-Pasture-1,Plant-Pollinator,Monolayer,1,1,1
843,M_SD_Hladik_1969,Plant-Seed Dispersers,Monolayer,1,0.8,1
844,M_SD_Hladik_1969,Plant-Seed Dispersers,Monolayer,1,1,1
845,A_PH_lewis2002,Plant-Herbivore,Monolayer,1,0.8,1
846,A_PH_lewis2002,Plant-Herbivore,Monolayer,1,1,1
847,M_SD_Heleno,Plant-Seed Dispersers,Monolayer,1,0.8,1
848,M_SD_Heleno,Plant-Seed Dispersers,Monolayer,1,1,1
849,M_SD_Dehling_2017_Wayqecha_1,Plant-Seed Dispersers,Monolayer,1,0.8,1
850,M_SD_Dehling_2017_Wayqecha_1,Plant-Seed Dispersers,Monolayer,1,1,1
851,A_HP_Font,Host-Parasite,Monolayer,1,0.8,1
852,A_HP_Font,Host-Parasite,Monolayer,1,1,1
853,M_SD_Chama_2013_net6,Plant-Seed Dispersers,Monolayer,1,0.8,1
854,M_SD_Chama_2013_net6,Plant-Seed Dispersers,Monolayer,1,1,1
855,A_HP_Macfadyen2009_paras-herb_A10,Host-Parasite,Monolayer,1,0.8,1
856,A_HP_Macfadyen2009_paras-herb_A10,Host-Parasite,Monolayer,1,1,1
857,M_PL_Lara-Romero_2016_nevero-Pasture-8,Plant-Pollinator,Monolayer,1,0.8,1
858,M_PL_Lara-Romero_2016_nevero-Pasture-8,Plant-Pollinator,Monolayer,1,1,1
859,M_SD_Quitian_2018_1000Natural,Plant-Seed Dispersers,Monolayer,1,0.8,1
860,M_SD_Quitian_2018_1000Natural,Plant-Seed Dispersers,Monolayer,1,1,1
861,M_PL_Trojelsgaard_2015_Site3_Fuerteventura1,Plant-Pollinator,Monolayer,1,0.8,1
862,M_PL_Trojelsgaard_2015_Site3_Fuerteventura1,Plant-Pollinator,Monolayer,1,1,1
863,M_PL_Orford_2016_Field-63,Plant-Pollinator,Monolayer,1,0.8,1
864,M_PL_Orford_2016_Field-63,Plant-Pollinator,Monolayer,1,1,1
865,M_PL_Trojelsgaard_2015_Site6_GranCanaria2,Plant-Pollinator,Monolayer,1,0.8,1
866,M_PL_Trojelsgaard_2015_Site6_GranCanaria2,Plant-Pollinator,Monolayer,1,1,1
867,M_SD_Faria_1996,Plant-Seed Dispersers,Monolayer,1,0.8,1
868,M_SD_Faria_1996,Plant-Seed Dispersers,Monolayer,1,1,1
869,A_HP_Hadfield_2013_018,Host-Parasite,Monolayer,1,0.8,1
870,A_HP_Hadfield_2013_018,Host-Parasite,Monolayer,1,1,1
871,M_PL_Orford_2016_Farm-2013-B4,Plant-Pollinator,Monolayer,1,0.8,1
872,M_PL_Orford_2016_Farm-2013-B4,Plant-Pollinator,Monolayer,1,1,1
873,M_PL_Lara-Romero_2016_penalara-Encroachedpasture-10,Plant-Pollinator,Monolayer,1,0.8,1
874,M_PL_Lara-Romero_2016_penalara-Encroachedpasture-10,Plant-Pollinator,Monolayer,1,1,1
875,M_SD_Purificacao_2014_savannah_dry,Plant-Seed Dispersers,Monolayer,1,0.8,1
876,M_SD_Purificacao_2014_savannah_dry,Plant-Seed Dispersers,Monolayer,1,1,1
877,A_PH_Ibanez2013,Plant-Herbivore,Monolayer,1,0.8,1
878,A_PH_Ibanez2013,Plant-Herbivore,Monolayer,1,1,1
879,A_HP_belay10,Host-Parasite,Monolayer,1,0.8,1
880,A_HP_belay10,Host-Parasite,Monolayer,1,1,1
881,M_SD_da_Silva_2015_site_C,Plant-Seed Dispersers,Monolayer,1,0.8,1
882,M_SD_da_Silva_2015_site_C,Plant-Seed Dispersers,Monolayer,1,1,1
883,M_PL_Lara-Romero_2016_penalara-Encroachedpasture-8,Plant-Pollinator,Monolayer,1,0.8,1
884,M_PL_Lara-Romero_2016_penalara-Encroachedpasture-8,Plant-Pollinator,Monolayer,1,1,1
885,A_PH_Joern-Marathon,Plant-Herbivore,Monolayer,1,0.8,1
886,A_PH_Joern-Marathon,Plant-Herbivore,Monolayer,1,1,1
887,A_PH_Macfadyen2009_plant-herb_A2,Plant-Herbivore,Monolayer,1,0.8,1
888,A_PH_Macfadyen2009_plant-herb_A2,Plant-Herbivore,Monolayer,1,1,1
889,A_PH_Macfadyen2009_plant-herb_B4,Plant-Herbivore,Monolayer,1,0.8,1
890,A_PH_Macfadyen2009_plant-herb_B4,Plant-Herbivore,Monolayer,1,1,1
891,M_SD_Castley_2001,Plant-Seed Dispersers,Monolayer,1,0.8,1
892,M_SD_Castley_2001,Plant-Seed Dispersers,Monolayer,1,1,1
893,M_SD_Ruggera_2016_San_Javier,Plant-Seed Dispersers,Monolayer,1,0.8,1
894,M_SD_Ruggera_2016_San_Javier,Plant-Seed Dispersers,Monolayer,1,1,1
895,M_PL_Orford_2016_Field-27,Plant-Pollinator,Monolayer,1,0.8,1
896,M_PL_Orford_2016_Field-27,Plant-Pollinator,Monolayer,1,1,1
897,A_HP_Hadfield_2013_049,Host-Parasite,Monolayer,1,0.8,1
898,A_HP_Hadfield_2013_049,Host-Parasite,Monolayer,1,1,1
899,M_PL_Motten1982,Plant-Pollinator,Monolayer,1,0.8,1
900,M_PL_Motten1982,Plant-Pollinator,Monolayer,1,1,1
901,M_PL_Tur2013-CN,Plant-Pollinator,Monolayer,1,0.8,1
902,M_PL_Tur2013-CN,Plant-Pollinator,Monolayer,1,1,1
903,A_PH_Bergamini,Plant-Herbivore,Monolayer,1,0.8,1
904,A_PH_Bergamini,Plant-Herbivore,Monolayer,1,1,1
905,M_PL_Lara-Romero_2016_nevero-Encroachedpasture-6,Plant-Pollinator,Monolayer,1,0.8,1
906,M_PL_Lara-Romero_2016_nevero-Encroachedpasture-6,Plant-Pollinator,Monolayer,1,1,1
907,A_PH_Macfadyen2009_plant-herb_A1,Plant-Herbivore,Monolayer,1,0.8,1
908,A_PH_Macfadyen2009_plant-herb_A1,Plant-Herbivore,Monolayer,1,1,1
909,M_PL_Kaiser-Bunbury_2010_060_12,Plant-Pollinator,Monolayer,1,0.8,1
910,M_PL_Kaiser-Bunbury_2010_060_12,Plant-Pollinator,Monolayer,1,1,1
911,M_PL_Brosi2017_Gothic_Town_2014_Control,Plant-Pollinator,Monolayer,1,0.8,1
912,M_PL_Brosi2017_Gothic_Town_2014_Control,Plant-Pollinator,Monolayer,1,1,1
913,A_HP_Pilosof2013_1986,Host-Parasite,Monolayer,1,0.8,1
914,A_HP_Pilosof2013_1986,Host-Parasite,Monolayer,1,1,1
915,M_PL_Lara-Romero_2016_nevero-Encroachedpasture-5,Plant-Pollinator,Monolayer,1,0.8,1
916,M_PL_Lara-Romero_2016_nevero-Encroachedpasture-5,Plant-Pollinator,Monolayer,1,1,1
917,M_PL_Kaiser-Bunbury_2014_061_15,Plant-Pollinator,Monolayer,1,0.8,1
918,M_PL_Kaiser-Bunbury_2014_061_15,Plant-Pollinator,Monolayer,1,1,1
919,M_SD_Santiago_2014_close_to_remnant,Plant-Seed Dispersers,Monolayer,1,0.8,1
920,M_SD_Santiago_2014_close_to_remnant,Plant-Seed Dispersers,Monolayer,1,1,1
921,M_SD_Snow_1988_JJA,Plant-Seed Dispersers,Monolayer,1,0.8,1
922,M_SD_Snow_1988_JJA,Plant-Seed Dispersers,Monolayer,1,1,1
923,M_PL_Trojelsgaard_2015_Site9_TenerifeTeno1,Plant-Pollinator,Monolayer,1,0.8,1
924,M_PL_Trojelsgaard_2015_Site9_TenerifeTeno1,Plant-Pollinator,Monolayer,1,1,1
925,A_HP_Hadfield_2013_020,Host-Parasite,Monolayer,1,0.8,1
926,A_HP_Hadfield_2013_020,Host-Parasite,Monolayer,1,1,1
927,A_HP_Mendonca,Host-Parasite,Monolayer,1,0.8,1
928,A_HP_Mendonca,Host-Parasite,Monolayer,1,1,1
929,M_PL_Kaiser-Bunbury_2014_061_04,Plant-Pollinator,Monolayer,1,0.8,1
930,M_PL_Kaiser-Bunbury_2014_061_04,Plant-Pollinator,Monolayer,1,1,1
931,M_PL_Orford_2016_Field-67,Plant-Pollinator,Monolayer,1,0.8,1
932,M_PL_Orford_2016_Field-67,Plant-Pollinator,Monolayer,1,1,1
