"subsample_ID","name","community","network_size","species_ratio","interactions_count","edge_connectivity","density","bipartite_clustering","Spectral_bipartivity","average_clustering","degree_assortativity_coefficient","global_efficiency","local_efficiency","connected_components","degree_LL","latapy_clustering_LL","node_redundancy_LL","betweenness_centrality_LL","degree_centrality_LL","closeness_centrality_LL","average_neighbor_degree_LL","pagerank_LL","hits_hubs_LL","hits_authorities_LL","isolate_LL","flow_infomap_LL","modular_centrality_infomap_LL","degree_HL","latapy_clustering_HL","node_redundancy_HL","betweenness_centrality_HL","degree_centrality_HL","closeness_centrality_HL","average_neighbor_degree_HL","pagerank_HL","hits_hubs_HL","hits_authorities_HL","isolate_HL","flow_infomap_HL","modular_centrality_infomap_HL","preferential_attachment","shortest_path_length","shortest_paths_count","friends_measure","same_community_infomap","connectance","web.asymmetry","links.per.species","number.of.compartments","compartment.diversity","nestedness","NODF","Fisher.alpha","Shannon.diversity","interaction.evenness","H2","niche.overlap.HL","niche.overlap.LL","V.ratio.HL","V.ratio.LL","discrepancy.HL","discrepancy.LL","robustness.HL","robustness.LL","generality.HL","vulnerability.LL","motif_1","motif_2","motif_3","motif_4","motif_5","motif_6","motif_7","motif_8","motif_9","motif_10","motif_11","motif_12","motif_13","motif_14","motif_15","motif_16","motif_17","motif_1_norm","motif_2_norm","motif_3_norm","motif_4_norm","motif_5_norm","motif_6_norm","motif_7_norm","motif_8_norm","motif_9_norm","motif_10_norm","motif_11_norm","motif_12_norm","motif_13_norm","motif_14_norm","motif_15_norm","motif_16_norm","motif_17_norm","species.strength_HL","interaction.push.pull_HL","nestedrank_HL","PDI_HL","species.specificity.index_HL","node.specialisation.index.NSI_HL","betweenness_HL","closeness_HL","Fisher.alpha_HL","d_HL","species.strength_LL","interaction.push.pull_LL","nestedrank_LL","PDI_LL","species.specificity.index_LL","node.specialisation.index.NSI_LL","betweenness_LL","closeness_LL","Fisher.alpha_LL","d_LL","cent_between","cent_close","cent_eigen"
722,"M_SD_fragmented_Farwig","Plant-Seed Dispersers",35,0.3462,86,1,0.3675,0.5436,1,0.3533,-0.6649,0.4934,0,1,8,0.3711,1,0.0781,0.8889,0.9672,10.5,0.0422,0.0654,-0.3084,NA,0.0412,0.0582,17,0.3785,0.7059,0.2694,0.6538,0.7,4.3529,0.0945,0.0391,0.8133,NA,0.0941,0.1292,112,3,48,48,1,0.367521367521368,-0.485714285714286,2.45714285714286,1,NA,15.9916078272898,62.7120178989985,8589934635,4.45434729625351,0.81651422566377,0,0.51488824081699,0.365684543711693,5.95061728395062,3.58666666666667,16,18,0.715014523303463,0.891064852191195,9.55555555555556,3.30769230769231,86,182,475,1831,1669,497,306,5241,5206,2302,4492,1006,2839,198,1362,511,378,0.00300899198768413,0.00636786676463385,0.0166194324901158,0.0640635387145306,0.058395437528428,0.0173891746265001,0.0107064133515272,0.183373569854099,0.182148980091669,0.0805430180889402,0.157167348938106,0.035198208600119,0.0993317238725027,0.0069276792274588,0.0476540358979742,0.017879010531472,0.0132255694342395,6.04007936507937,0.296475256769374,0,0.36,0.1455213750218,1,0,0.111111111111111,4294967304.5,0.0697844942387804,0.960746606334842,-0.00490667420814479,0.08,0.125,0.125,1,0.122886975695964,0.0445632798573975,2147483652,0.00336252316767618,0.229547155473164,0.305859600535866,0.622978085989825
742,"M_PL_Kaiser-Bunbury_2014_061_39","Plant-Pollinator",30,0.3043,46,1,0.2857,0.3738,1,0.3685,-0.4843,0.4226,0,1,6,0.2845,0.8667,0.2509,0.8571,0.8947,6.8333,0.0584,0.0541,0.0557,NA,0.0556,0.0753,12,0.2797,0.4242,0.3985,0.5217,0.614,2.9167,0.117,0.1452,0.1417,NA,0.1222,0.1617,55,3,15,15,0,0.285714285714286,-0.533333333333333,1.53333333333333,1,NA,41.0786948763581,35.581769204032,8589934615,3.8286413964891,0.753461272019984,0,0.32777816397896,0.235349828037575,1.95505617977528,1.69405099150142,18,18,0.626167093854496,0.862377028462281,6.57142857142857,2,46,49,153,352,402,60,45,625,916,633,463,55,413,72,136,26,26,0.0102862254025045,0.0109570661896243,0.0342128801431127,0.0787119856887299,0.0898926654740608,0.0134168157423971,0.0100626118067979,0.139758497316637,0.204830053667263,0.14154740608229,0.103533094812165,0.012298747763864,0.0923524150268336,0.0161001788908766,0.0304114490161002,0.00581395348837209,0.00581395348837209,5.65,0.3875,0,0.5,0.204124145231931,1,0.25,0.15,1073741872.66667,0.0542376889619393,1.05119047619048,0.00853174603174604,0,0.166666666666667,0.166666666666667,1.09090909090909,0.285330776605944,0.0579576816927323,1073741869.66667,0.0443390625733232,0.336348359471342,0.31458999674736,0.723655390908621
744,"M_PL_Trojelsgaard_2015_Site5_GranCanaria1","Plant-Pollinator",45,0.2857,79,1,0.2257,0.3209,1,0.3595,-0.5474,0.4149,0,1,3,0.3752,1,0.0181,0.3,0.65,11.3333,0.018,0.0464,0.0158,NA,0.0128,0.0182,13,0.2145,0.6026,0.1826,0.3714,0.5146,3.0769,0.0738,-0.0213,0.1143,NA,0.0769,0.1002,24,3,10,10,0,0.225714285714286,-0.555555555555556,1.75555555555556,1,NA,24.4199605511121,35.8388421474359,8589934631.5,4.36944785246702,0.745902648124757,0,0.250334254223143,0.273126453378554,4.87476280834915,1.57324840764331,33,37,0.647038095741912,0.865025357093791,7.9,2.25714285714286,79,92,401,1639,1126,133,86,5396,4799,2676,1742,181,1190,462,380,40,59,0.00385723353351887,0.00449196816561691,0.0195791221131781,0.0800253893852839,0.0549777842878766,0.00649382354377228,0.0041990137200332,0.263463698061618,0.234314730726039,0.130657682730335,0.0850544407011376,0.00883745910844197,0.0581026317074362,0.0225574923099458,0.0185537815536351,0.00195302963722474,0.0028807187149065,5.67619047619048,0.35970695970696,0.111111111111111,0.647058823529412,0.22310032643658,1.22222222222222,0.0523809523809524,0.0963855421686747,4294967302.5,0.250412373562153,0.278846153846154,-0.240384615384615,0.323529411764706,0.777777777777778,0.509175077217316,1.41176470588235,0.0301010219684489,0.0302577512140456,536870956.16667,0.107129212358778,0.419628432715662,0.327957945243051,0.750375947440038
754,"M_SD_Sanitjan_2009_ML_primary_forest","Plant-Seed Dispersers",28,0.3333,54,1,0.3673,0.4807,1,0.3894,-0.6291,0.4887,0,1,6,0.3492,1,0.1026,0.8571,0.8868,7.6667,0.0508,0.0708,-0.3388,NA,0.0472,0.0664,9,0.263,0.3889,0.2573,0.4286,0.5789,3.2222,0.0864,0.0338,0.6253,NA,0.0755,0.0726,40,3,14,14,0,0.36734693877551,-0.5,1.92857142857143,1,NA,17.5654921581582,57.483164983165,8589934619,3.98898404656427,0.799326306327106,0,0.443128320527509,0.386733319590462,4.27272727272727,2.17377049180328,16,14,0.6759585186885,0.886483513907364,7.71428571428571,2.57142857142857,54,74,235,735,605,140,71,1781,1766,722,1144,184,576,182,274,76,42,0.00623484586075511,0.00854404803140515,0.027133125505138,0.084863179771389,0.0698533656621637,0.0161644151945503,0.00819766770580764,0.205634453296386,0.203902551668399,0.0833621983604665,0.132086364161182,0.0212446599699804,0.0665050225147212,0.0210137397529154,0.0316360697379056,0.00877496824847015,0.00484932455836508,4.73333333333333,0.414814814814815,0.333333333333333,0.6,0.258198889747161,1,0.2,0.146341463414634,2147483652.5,0.363778772388324,1.17777777777778,0.0296296296296296,0,0.166666666666667,0.166666666666667,1.1,0.0983606557377049,0.052924791086351,1073741869.66667,0.110848769751143,0.407230136938906,0.377275764537253,0.672439453026137
760,"M_PL_Orford_2016_Field-13","Plant-Pollinator",41,0.2812,45,1,0.1562,0.0889,1,0.578,-0.6533,0.3924,0,1,3,0.3285,0.3333,0.2408,0.3333,0.8554,12,0.0314,-1.5496,0.0612,NA,0.0227,0.0251,2,0.0557,0,0.0505,0.0625,0.4,2,0.0245,1.0636,-0.0012,NA,0.0114,0.0141,2,0,0,0,0,0.15625,-0.560975609756098,1.09756097560976,1,NA,14.2708532559307,28.5126879699248,8589934614.5,3.80666248977032,0.672203612072344,0,0.0988810533960173,0.40723886328725,10.4444444444444,0.67580452920143,21,23,0.55911188784437,0.667338019800807,5,1.40625,45,18,278,1377,287,7,6,4880,2018,617,139,2,134,50,6,0,1,0.00456158134820071,0.00182463253928028,0.0281804358844399,0.139584389254942,0.0290927521540801,0.000709579320831222,0.000608210846426761,0.494678155093766,0.204561581348201,0.0625443487075519,0.01409021794222,0.00020273694880892,0.0135833755701977,0.00506842372022301,0.000608210846426761,0,0.00010136847440446,1.33333333333333,0.166666666666667,0.375,0.967741935483871,0.695608343640252,1.75,0,0.104166666666667,268435505.000009,0.55788589130226,0.618055555555556,-0.127314814814815,0.032258064516129,0.75,0.5,1,0.422222222222222,0.0404172099087353,536870956.16667,0.113147192765458,0.67150641025641,0.355144943473279,0.81575571060687
770,"A_HP_belay15","Host-Parasite",21,2.5,26,1,0.2889,0.3043,1,0.3944,-0.5443,0.434,0,1,6,0.2436,0.2,0.3324,0.4,0.5814,2.6667,0.1095,0.052,0.0596,NA,0.1,0.0723,5,0.2515,0.3,0.394,0.8333,0.8095,4,0.0912,0.1179,0.1128,NA,0.08,0.0733,20,3,4,4,0,0.288888888888889,0.428571428571429,1.23809523809524,1,NA,27.2896198615586,36.75,4294967309,3.25809653802148,0.724052077025372,0,0.247165532879819,0.343001443001443,1.6031746031746,1.80952380952381,11,10,0.767625939054749,0.5883742315494,1.73333333333333,4.33333333333333,26,56,23,18,128,14,70,7,124,16,22,6,154,160,81,4,50,0.02711157455683,0.0583941605839416,0.0239833159541189,0.0187695516162669,0.133472367049009,0.0145985401459854,0.072992700729927,0.0072992700729927,0.129301355578728,0.0166840458811262,0.0229405630865485,0.00625651720542232,0.160583941605839,0.166840458811262,0.0844629822732012,0.00417101147028154,0.0521376433785193,2.03333333333333,0.206666666666667,0,0.2,0.2,1.21428571428571,0.327868852459016,0.0827814569536424,2147483650.5,0.233366934573633,3.7,0.45,0,0.642857142857143,0.327326835353989,1,0.333333333333333,0.178571428571429,1073741869.66667,0.172939948380468,0.259315789473684,0.290147741566123,0.593759208675815
778,"M_PL_Lara-Romero_2016_nevero-Encroachedpasture-7","Plant-Pollinator",35,0.5217,37,1,0.1341,0.0606,1,0.403,-0.4095,0.3129,0,1,1,0.5,NA,0,0.0833,0.2692,2,0.0176,0.0019,0.0097,NA,0,0,2,0.1,0,0.06,0.087,0.2571,1.5,0.0312,0.034,-0.0075,NA,0.0139,0.0139,0,0,0,0,0,0.134057971014493,-0.314285714285714,1.05714285714286,1,NA,18.5922341436477,16.7032392894462,4294967314.5,3.61091791264422,0.642466257997681,0,0.12838012156194,0.15745027918941,1.7887323943662,0.991228070175438,21,24,0.562874564191088,0.719083839170444,3.08333333333333,1.60869565217391,37,26,65,101,124,2,18,132,198,118,12,0,116,39,5,0,7,0.037,0.026,0.065,0.101,0.124,0.002,0.018,0.132,0.198,0.118,0.012,0,0.116,0.039,0.005,0,0.007,1.5,0.25,0.545454545454545,0.954545454545455,0.690849279707758,2.81818181818182,0,0.0544554455445544,268435505.000009,0.768621786840241,0.5,-0.5,0.318181818181818,1,1,3.04545454545455,0,0.0306685872044172,134217776.500017,0.684535123214271,0.478041662297718,0.225550347340473,0.84571287767556
786,"A_HP_Hadfield_2013_007","Host-Parasite",25,0.4706,43,1,0.3162,0.4185,1,0.366,-0.4781,0.4803,0,1,3,0.4721,1,0.0241,0.375,0.7407,9,0.0332,0.0914,0.0098,NA,0.0238,0.0327,13,0.22,0.2821,0.5742,0.7647,0.7949,2.6923,0.1473,-0.0178,0.2519,NA,0.1429,0.1851,24,3,9,9,0,0.316176470588235,-0.36,1.72,1,NA,24.9015120067875,47.9369918699187,8589934613.5,3.76120011569356,0.765614561408384,0,0.266730507379004,0.401663165266106,3.93719806763285,1.20603015075377,13,15,0.702677649958259,0.802694999304623,5.375,2.52941176470588,43,47,145,383,339,61,30,810,941,384,419,58,231,147,104,17,11,0.0103117505995204,0.0112709832134293,0.0347721822541966,0.0918465227817746,0.081294964028777,0.0146282973621103,0.00719424460431655,0.194244604316547,0.225659472422062,0.0920863309352518,0.100479616306954,0.0139088729016787,0.0553956834532374,0.0352517985611511,0.0249400479616307,0.00407673860911271,0.0026378896882494,6.81666666666667,0.447435897435897,0,0.25,0.138675049056307,1,0.425925925925926,0.148936170212766,4294967302.5,0.200604795869322,0.368589743589744,-0.210470085470085,0.1875,0.714285714285714,0.487950036474267,1.125,0.0484457671957672,0.0635593220338983,536870956.16667,0,0.514976942481538,0.433148621418934,0.689590111756556
794,"M_PL_Dicks2002-1","Plant-Pollinator",78,0.2787,146,1,0.1408,0.2847,1,0.3761,-0.4643,0.4294,0,1,10,0.194,0.7556,0.0881,0.5882,0.8954,13,0.0293,0.0284,0.045,NA,0.031,0.0423,49,0.0992,0.2202,0.6728,0.8033,0.7949,2.6531,0.1682,0.0814,-0.032,NA,0.1655,0.1243,432,3,58,58,0,0.140790742526519,-0.564102564102564,1.87179487179487,1,NA,5.70631869478092,52.2694537292706,131505109119218560,4.98360662170834,0.717676272239525,0,0.18963580216285,0.419190075790847,21.4486486486487,3.24106807070327,41,46,0.663317000420713,0.777914583425541,8.58823529411765,2.39344262295082,146,243,1721,21276,5396,537,427,224535,74772,9836,16342,1552,10111,1833,2461,271,608,0.000392402443645902,0.000653108176753112,0.00462551099667533,0.0571832492534947,0.0145027642870773,0.00144328843998527,0.00114764276326576,0.603480018383786,0.200963804906106,0.026436098874665,0.0439221968086393,0.00417129172971535,0.0271752130664638,0.0049265320493352,0.00661440009460662,0.000728363439918079,0.00163411428586787,29.6595238095238,0.58488824101069,0,0.2,0.063887656499994,1,0.288732004429679,0.0698689956331878,8589934616.5,0.179990593183488,2.15651927437642,0.115651927437642,0,0.4375,0.209165006633519,1.01666666666667,0.0920812724275046,0.0187362233651727,2147483653,0.144182651154657,0.656137319021717,0.544120783221759,0.857388298943178
806,"M_PL_Brosi2017_Judd_Falls_TH_2013_Control","Plant-Pollinator",24,0.8462,38,1,0.2657,0.3445,1,0.3369,-0.3287,0.4533,0,1,7,0.2548,0.381,0.2775,0.6364,0.6863,3.4286,0.0852,0.0902,-0.4533,NA,0.0811,0.1048,1,0.3194,NA,0,0.0769,0.4521,7,0.0166,0.0147,0.1371,NA,0,0,0,0,0,0,0,0.265734265734266,-0.0833333333333333,1.58333333333333,1,NA,17.8690214617755,43.4962406015038,4294967315,3.63758615972639,0.732963941193517,0,0.341558441558442,0.252430902430902,1.65573770491803,2.50920245398773,15,16,0.670872413201383,0.750036011542159,3.45454545454545,2.92307692307692,38,68,65,70,274,36,89,47,299,224,138,11,411,187,143,17,77,0.0173199635369189,0.0309936189608022,0.0296262534184139,0.0319051959890611,0.124886052871468,0.01640838650866,0.0405651777575205,0.0214220601640839,0.136280765724704,0.102096627164995,0.0628988149498633,0.00501367365542388,0.187329079307201,0.085232452142206,0.0651777575205105,0.00774840474020055,0.0350957155879672,0.142857142857143,-0.857142857142857,0.9,1,1,1.4,0,0.0824742268041237,134217776.500017,0,2.91666666666667,0.273809523809524,0,0.4,0.239045721866879,1.33333333333333,0.0833333333333333,0.0833333333333333,536870961.21429,0.279395469821472,0.258035588745333,0.329366951312972,0.589233220712234
814,"M_SD_Dehling_2017_San_Pedro_4","Plant-Seed Dispersers",50,0.6667,80,1,0.1333,0.2118,1,0.2534,-0.2942,0.368,0,1,4,0.2022,0.3333,0.0551,0.2,0.5342,5.25,0.0232,0.0151,0.0163,NA,0.019,0.0245,3,0.1888,1,0.0208,0.1,0.4658,5,0.0175,0.0244,0.0228,NA,0.0127,0.0168,6,3,2,2,0,0.133333333333333,-0.2,1.6,1,NA,19.8605371165334,22.7026666666667,8589934632,4.38202663467388,0.685020294243929,0,0.097345011818023,0.194657743278433,3.92749244712991,1.03296703296703,43,50,0.693814641498869,0.725049245995474,4,2.66666666666667,80,98,250,697,923,62,80,1493,2987,1626,721,53,904,729,214,11,44,0.00729128691213999,0.00893182646737149,0.0227852716004375,0.0635253372220197,0.0841232227488152,0.00565074735690849,0.00729128691213999,0.136073641997813,0.272238425082027,0.148195406489245,0.0657127232956617,0.00483047757929275,0.0823915421071819,0.0664418519868757,0.0195041924899745,0.00100255195041925,0.004010207801677,0.616666666666667,-0.127777777777778,0.368421052631579,0.931034482758621,0.557086014531156,1.47368421052632,0.0574801587301587,0.0576923076923077,536870956.16667,0.0780798145932325,0.933333333333333,-0.0166666666666667,0.137931034482759,0.842105263157895,0.458831467741124,1.51724137931034,0.0579608882764681,0.0342175066312997,2147483650,0.345434380569971,0.286781889485497,0.25390058289266,0.763020676855759
816,"M_PL_Kaiser-Bunbury_2010_060_04","Plant-Pollinator",67,0.4565,134,1,0.1387,0.2555,1,0.234,-0.2873,0.3804,0,1,12,0.168,0.7576,0.1845,0.5714,0.7872,8.0833,0.0393,0.0636,0.2396,NA,0.0414,0.056,12,0.1544,0.3485,0.1358,0.2609,0.5,4.25,0.0422,0.0197,-0.1342,NA,0.0414,0.0423,121,3,22,22,0,0.13871635610766,-0.373134328358209,2,1,NA,16.3081388716466,26.5261681647224,35498961768685156,4.89783979995091,0.712603382967674,0,0.202934701120815,0.1384633844873,3.71552555448409,3.25455281262647,73,67,0.663445117409297,0.820323468185497,6.38095238095238,2.91304347826087,134,303,544,1742,3391,291,687,4419,12321,7428,3623,256,9108,2941,2121,233,1269,0.0026372242231013,0.00596327566865442,0.0107063431146799,0.0342839149003169,0.0667375174666903,0.00572710633524237,0.0135206943378402,0.0869693570289898,0.242486863080829,0.146188817382063,0.0713034579126567,0.00503827911279054,0.179252524059751,0.0578811674637382,0.041742929680581,0.00458562122375076,0.024974907008325,4.95396825396825,0.329497354497355,0.1,0.755555555555556,0.250924217569694,1.25,0.0396358909289944,0.0483425414364641,1073741872.66667,0.356897922512239,2.39345238095238,0.116121031746032,0,0.45,0.193649167310371,1.13333333333333,0.176184140632316,0.0299216338161957,1073741872.66667,0.107470029275987,0.194905046942502,0.273871531868966,0.72292289233796
836,"A_HP_Hadfield_2013_047","Host-Parasite",33,0.4348,97,1,0.4217,0.6087,1,0.3688,-0.5468,0.5122,0,1,6,0.3955,1,0.0588,0.6,0.7941,10.6667,0.0306,0.0362,0.1028,NA,0.026,0.0371,15,0.469,0.9429,0.1525,0.6522,0.7193,5.6,0.069,0.0597,-0.1163,NA,0.0729,0.1013,70,3,38,38,1,0.421739130434783,-0.393939393939394,2.93939393939394,1,NA,25.8997813661986,52.1659678874444,8589934640.5,4.57471097850338,0.841236531986002,0,0.461779524294518,0.379846854945669,3.42280285035629,2.80802792321117,28,24,0.777209116477795,0.902733020733908,9.7,4.21739130434783,97,226,494,1638,1808,703,345,3863,4020,3180,4990,1480,2084,915,2139,688,355,0.00334194659776055,0.007786391042205,0.0170198105081826,0.0564341085271318,0.06229112833764,0.0242204995693368,0.0118863049095607,0.133092161929371,0.138501291989664,0.109560723514212,0.17192075796727,0.0509905254091301,0.0718001722652886,0.0315245478036176,0.0736950904392765,0.0237037037037037,0.0122308354866494,2.95,0.13,0,0.363636363636364,0.155699788832305,1,0.150793650793651,0.103448275862069,4294967303.5,0.0199267642438843,0.678943278943279,-0.0535094535094535,0.181818181818182,0.444444444444444,0.272165526975909,1.13636363636364,0.11359649122807,0.0474537037037037,1073741869.66667,0.0805694425106867,0.192825221888686,0.267953713208648,0.565734408292458
838,"A_HP_Macfadyen2009_paras-herb_B8","Host-Parasite",28,3,38,1,0.2585,0.3887,1,0.406,-0.517,0.4104,0,1,11,0.2213,0.5091,0.4291,0.5238,0.6226,2.5455,0.1268,0.1318,-0.1664,NA,0.1351,0.1703,1,0.475,NA,0,0.1429,0.5949,11,0.0152,0.0239,0.0606,NA,0,0,0,0,0,0,0,0.258503401360544,0.5,1.35714285714286,1,NA,31.5649263534203,36.1471861471861,4294967315,3.63758615972639,0.728911992391907,0,0.276201814058957,0.196460892049127,1.13492063492063,3.61176470588235,13,15,0.794915872720817,0.600343939966731,1.80952380952381,5.42857142857143,38,128,29,15,239,38,315,3,126,45,65,5,649,325,239,58,560,0.0132082029892249,0.0444907890163365,0.0100799443865137,0.00521376433785193,0.0830726451164407,0.0132082029892249,0.109489051094891,0.00104275286757039,0.0437956204379562,0.0156412930135558,0.0225929787973584,0.00173792144595064,0.225582203684393,0.112964893986792,0.0830726451164407,0.0201598887730275,0.194647201946472,0.0909090909090909,-0.909090909090909,0.4,1,1,1.5,0,0.05,134217776.500017,0,5.75,0.431818181818182,0,0.5,0.21320071635561,1,0.476190476190476,0.171428571428571,4294967301.5,0,0.356491154022018,0.347871109061577,0.749335913986411
842,"M_SD_Ramos-Robles_2016_net8","Plant-Seed Dispersers",36,0.5,58,1,0.2014,0.3947,1,0.3324,-0.561,0.4296,0,1,1,0.4117,NA,0,0.0833,0.5179,11,0.0111,0.0165,0.0303,NA,0,0,11,0.1495,0.3818,0.3435,0.4583,0.5897,2.7273,0.0899,-0.002,-0.1524,NA,0.0877,0.1194,0,0,0,0,0,0.201388888888889,-0.333333333333333,1.61111111111111,1,NA,14.9173047349041,46.3077419656367,8589934621,4.06044301054642,0.717017719757942,0,0.14630537532028,0.384165150469498,7.71317829457364,1.22564102564103,21,22,0.68519208668627,0.699731580241361,4.83333333333333,2.41666666666667,58,61,277,1046,638,104,42,2900,2509,945,1102,199,454,259,187,21,21,0.00535895777510857,0.00563614524623487,0.0255936431673288,0.0966460315993717,0.0589485355261942,0.00960916566571191,0.00388062459576827,0.267947888755428,0.2318211216853,0.0873140534047861,0.101820197727063,0.0183867689180449,0.0419477039637808,0.023930518340571,0.0172780190335397,0.00194031229788414,0.00194031229788414,5.11666666666667,0.374242424242424,0.181818181818182,0.565217391304348,0.226679066544501,1.27272727272727,0.450833333333333,0.0996503496503497,4294967301.5,0.272627845833925,0.0909090909090909,-0.909090909090909,0.869565217391304,1,1,1.56521739130435,0,0.0351063829787234,134217776.500017,0.135142095340676,0.373255810216194,0.332789311896347,0.755884882713314
846,"A_PH_Macfadyen2009_plant-herb_B1","Plant-Herbivore",59,5.5556,72,1,0.16,0.3443,1,0.5549,-0.6125,0.3352,0,1,23,0.1291,0.2648,0.6953,0.46,0.4648,1.8261,0.1348,17.0814,-0.0108,NA,0.1549,0.194,1,0.6477,NA,0,0.1111,0.5377,23,0.0075,-0.8555,0.0225,NA,0,0,0,0,0,0,0,0.16,0.694915254237288,1.22033898305085,1,NA,20.290809125795,25.710715401437,8589934628,4.27666611901606,0.700031560528263,0,0.285022351797862,0.0735786784337509,0.542904290429043,10.4247104247104,36,36,0.778989980411781,0.566111269615471,1.44,8,72,552,29,8,556,73,3451,1,167,45,54,3,3723,1826,1536,222,16390,0.00250801170405462,0.0192280897310854,0.00101017138079978,0.00027866796711718,0.019367423714644,0.00254284519994427,0.120210394315173,3.48334958896475e-05,0.00581719381357113,0.00156750731503414,0.00188100877804096,0.000104500487668942,0.129685105197158,0.0636059634944963,0.0535042496864985,0.00773303608750174,0.570920997631322,0.0434782608695652,-0.956521739130435,0.326530612244898,1,1,1.69387755102041,0,0.0217441664560694,134217776.500017,0,15.25,0.619565217391304,0,0.551020408163265,0.154781811110275,1.5,0.425,0.143939393939394,4294967307.5,0.133659904308234,0.65148434670933,0.290828284734587,0.859242686168403
848,"M_PL_Orford_2016_Field-24","Plant-Pollinator",29,0.3182,34,1,0.2208,0.1659,1,0.4142,-0.4387,0.3912,0,1,1,0.5111,NA,0,0.1429,0.4851,4,0.0175,0.0059,0.0082,NA,0,0,4,0.1486,0.1667,0.1708,0.1818,0.4595,2.5,0.0579,0.0629,0.045,NA,0.0455,0.0401,0,0,0,0,0,0.220779220779221,-0.517241379310345,1.17241379310345,1,NA,39.5205847947105,27.5085034013605,4294967313,3.52636052461616,0.70009801619463,0,0.154898610161768,0.249824778396207,3.1566265060241,0.84251968503937,15,16,0.575300918796347,0.800742344842614,4.85714285714286,1.54545454545455,34,19,103,262,181,9,11,531,571,273,100,4,122,34,19,0,5,0.0149253731343284,0.00834064969271291,0.0452151009657594,0.115013169446883,0.0794556628621598,0.00395083406496927,0.004828797190518,0.233099209833187,0.250658472344162,0.119841966637401,0.0438981562774363,0.00175592625109745,0.0535557506584723,0.0149253731343284,0.00834064969271291,0,0.00219490781387182,2.53333333333333,0.383333333333333,0.333333333333333,0.857142857142857,0.462910049886276,1.16666666666667,0.1875,0.161764705882353,2147483650,0.338587615197563,0.25,-0.75,0.380952380952381,1,1,1.9047619047619,0,0.0371338912133891,134217776.500017,0.44211410869774,0.598778029730411,0.393421058543862,0.809276876551375
852,"A_HP_Hadfield_2013_051","Host-Parasite",39,0.5,107,1,0.3166,0.5984,1,0.3446,-0.4994,0.4932,0,1,8,0.4076,0.7857,0.0655,0.6154,0.8182,11.375,0.0344,0.663,0.0614,NA,0.033,0.0468,21,0.2969,0.6238,0.3579,0.8077,0.8333,4.6667,0.0992,-1.2925,0.0218,NA,0.0943,0.1292,140,3,59,59,1,0.316568047337278,-0.333333333333333,2.74358974358974,1,NA,9.98383835064541,66.8371144984048,17847598523283132,4.67282883446191,0.802471579021325,0,0.368042114303441,0.409671412892894,8.41736694677871,4.27588603196664,20,23,0.741925891979377,0.829217518827104,8.23076923076923,4.11538461538461,107,285,618,2756,2411,898,563,9806,9523,1955,6870,2295,4355,563,2860,1160,786,0.00223797870782874,0.00596097132459058,0.0129258957143754,0.0576436384932338,0.0504277258371504,0.0187822885946749,0.0117755328271737,0.205099244943632,0.199180104996758,0.0408901717178055,0.14369078245592,0.0480015059295978,0.0910878249775156,0.0117755328271737,0.0598188701344879,0.0242621990755266,0.0164397314425551,8.27619047619048,0.346485260770975,0,0.2,0.0975900072948533,1,0.128968253968254,0.0816326530612245,4294967306.5,0.124385006198384,1.11289682539683,0.0141121031746032,0.16,0.416666666666667,0.228217732293819,1.08,0.0335820895522388,0.0411663807890223,2147483652,0.0572230942308381,0.322392924660314,0.42193163293899,0.637945618188325
862,"M_SD_Bleher_2003","Plant-Seed Dispersers",50,1.2727,79,1,0.1282,0.229,1,0.3165,-0.3651,0.3786,0,1,7,0.1383,0.1429,0.1299,0.25,0.473,3.2857,0.0443,0.0312,0.0548,NA,0.0385,0.045,1,0.4596,NA,0,0.0455,0.3878,7,0.0084,0.0015,-0.0034,NA,0,0,0,0,0,0,0,0.128246753246753,0.12,1.58,1,NA,9.17879527113865,31.1353980812109,8589934631.5,4.36944785246702,0.680255309701392,0,0.168600270284219,0.282497491473809,4.61272004542873,3.00489795918367,34,39,0.727374354471205,0.664135176538045,2.82142857142857,3.59090909090909,79,186,217,746,1091,81,390,2156,4423,718,750,69,2388,1176,438,42,683,0.00505341265272181,0.0118979082709653,0.0138808929827928,0.0477195675813983,0.0697882684065758,0.00518134715025907,0.0249472270197659,0.137913388345167,0.282927141303653,0.0459284846158767,0.0479754365764728,0.0044137401650355,0.15275379005949,0.0752254845519094,0.0280176549606601,0.00268662444828248,0.0436896309089746,0.142857142857143,-0.857142857142857,0.592592592592593,1,1,2.11111111111111,0,0.029940119760479,134217776.500017,0.216908148553054,3.75757575757576,0.393939393939394,0.0952380952380952,0.777777777777778,0.333333333333333,1.42857142857143,0.0901875901875902,0.0434221840068788,536870961.21429,0.490931999244848,0.406790505687019,0.338128626271492,0.80301977564504
