"community","average_clustering","bipartite_clustering","cent_between","cent_close","cent_eigen","compartment.diversity","connectance","connected_components","degree_assortativity_coefficient","edge_connectivity","Fisher.alpha","global_efficiency","H2","interaction.evenness","interactions_count","links.per.species","local_efficiency","nestedness","NODF","number.of.compartments","Shannon.diversity","network_size","species_ratio","Spectral_bipartivity","web.asymmetry","motif_1_norm","motif_2_norm","motif_3_norm","motif_4_norm","motif_5_norm","motif_6_norm","motif_7_norm","motif_8_norm","motif_9_norm","motif_10_norm","motif_11_norm","motif_12_norm","motif_13_norm","motif_14_norm","motif_15_norm","motif_16_norm","motif_17_norm"
"Plant-Pollinator",0.5015,0.2203,0.698723589965087,0.478758413004988,0.79195974202585,NA,0.27536231884058,1,-0.5986,1,4294967315,0.4509,0,0.738258346771185,38,1.31034482758621,0,20.7055531407002,40.282960199005,1,3.63758615972639,29,0.2609,1,-0.586206896551724,0.00634284760474044,0.00400600901352028,0.0310465698547822,0.126856952094809,0.0449006843598731,0.00317142380237022,0.00183608746453013,0.411617426139209,0.216992154899015,0.0757803371724253,0.0370555833750626,0.00100150225338007,0.0243698881655817,0.00867968619596061,0.00550826239359039,0.000500751126690035,0.000333834084460023
"Plant-Seed Dispersers",0.3987,0.5209,0.438011204164495,0.402891439294245,0.626899030481053,NA,0.447204968944099,1,-0.6637,1,8589934628,0.5205,0,0.841630740605138,72,2.4,0,29.200716410886,61.0285335102853,1,4.27666611901606,30,3.2857,1,0.533333333333333,0.003955174686882,0.0205998681608438,0.00631729290265876,0.00686662272028126,0.0592177543397056,0.0160953636563393,0.0751483190507581,0.00510876730388926,0.0611953416831466,0.0174686882003955,0.0375192265436168,0.0102724675895408,0.180070314216656,0.107009448472863,0.149197978466271,0.025049439683586,0.218907932322566
"Plant-Seed Dispersers",0.4709,0.334,0.528304016973726,0.309912938925863,0.795846061283872,NA,0.208754208754209,1,-0.6118,1,8589934623,0.4177,0,0.724855733363137,62,1.47619047619048,0,14.8217476601566,40.5469634662376,1,4.12713438504509,42,3.6667,1,0.571428571428571,0.00305674702953212,0.0203125770349554,0.00226790908642706,0.00113395454321353,0.0310604940097619,0.00389488734408125,0.112409406892472,0.000345116600108465,0.0154316422619928,0.0103041956318099,0.00443721342996598,0.000542326085884731,0.175960163683873,0.06680471330671,0.0655228516491643,0.00601488931617611,0.480500912093872
"Plant-Pollinator",0.5034,0.0909,0.388097062579821,0.18042718928891,0.756222481870706,NA,0.179347826086957,1,-0.7636,1,4294967312.5,0.3192,0,0.670479508086904,33,1.06451612903226,0,33.0647655202509,14.5136417556346,1,3.49650756146648,31,0.3478,1,-0.483870967741935,0.0567986230636833,0.0240963855421687,0.10671256454389,0.113597246127367,0.137693631669535,0.00344234079173838,0.00860585197934595,0.0705679862306368,0.180722891566265,0.182444061962134,0.0154905335628227,0,0.0654044750430293,0.0258175559380379,0.00688468158347676,0,0.00172117039586919
"Host-Parasite",0.3019,0.5206,0.286947562465657,0.361819594331808,0.706410303056086,NA,0.252380952380952,1,-0.3892,1,68197365785896136,0.4448,0,0.772060006907528,106,2.46511627906977,0,23.4470745653352,44.2398399851816,1,4.66343909411207,43,0.5357,1,-0.302325581395349,0.00247236087139059,0.00559779819937491,0.013154825768531,0.0565377618136866,0.0537855110323273,0.0146009236367029,0.0103559266688436,0.198651863600317,0.212949573167887,0.0669869851191865,0.130545318841256,0.0327937677846714,0.100690395111256,0.0202920184727341,0.0503801837943742,0.0151373792974763,0.0150674068199841
"Plant-Pollinator",0.4746,0.1978,0.636102043567618,0.41158695562655,0.819612045833804,NA,0.261111111111111,1,-0.6245,1,8589934615.5,0.4219,0,0.741417214173471,47,1.30555555555556,0,26.126412285872,36.443771043771,1,3.85014760171006,36,0.2,1,-0.666666666666667,0.00482100728279824,0.00225664170684173,0.0273874243512155,0.123192122268951,0.0366191404246589,0.00225664170684173,0.000615447738229562,0.439121961226792,0.199405067186378,0.100728279823572,0.0401066776079598,0.0015386193455739,0.0118986562724382,0.0069750743666017,0.00287208944507129,0.00010257462303826,0.00010257462303826
"Plant-Seed Dispersers",0.3443,0.5391,0.196405305628377,0.350414131004436,0.554039726519969,NA,0.370629370629371,1,-0.4311,1,8589934618.5,0.5272,0,0.800003266139765,53,2.20833333333333,0,11.5178737185391,73.8972431077694,1,3.97029191355212,24,1.1818,1,0.0833333333333333,0.00753161858746625,0.0248685519397471,0.0157737672303538,0.0221685377291459,0.0879636208611624,0.0257211880062527,0.0594003126332244,0.0216001136848089,0.102742646013926,0.0328264885604661,0.0864004547392355,0.016910615319028,0.19340628108569,0.041779167258775,0.12349012363223,0.0369475628819099,0.100468949836578
"Plant-Seed Dispersers",0.3932,0.4977,0.275650210416856,0.300560218920055,0.792496277951216,NA,0.34850863422292,1,-0.8863,1,35707111331294752,0.417,0,0.836746185797381,222,2.26530612244898,0,35.6651088820277,45.146634568251,1,5.40267738187228,98,13,1,0.857142857142857,0.000303060915243964,0.00519025945836735,0.000389064688488873,0.000378143574426027,0.0134247794617529,0.00332547923213647,0.0605794197066043,0.000251185623445448,0.0135954218689849,0.00257874805808941,0.00624141668691623,0.00205999514010424,0.121890554055419,0.108060328234083,0.112012406385575,0.0199760827602024,0.52974365415016
"Plant-Seed Dispersers",0.3532,0.4913,0.352702880329436,0.323544738452335,0.696264234367209,NA,0.368589743589744,1,-0.7668,1,17859101970607196,0.4697,0,0.826210951516654,115,2.4468085106383,0,22.5907891658116,54.5640657650143,1,4.74493212836325,47,0.2051,1,-0.659574468085106,0.00158404385735341,0.00258956734941253,0.0125621565035331,0.0691331836526674,0.0398214851444235,0.00961445749941459,0.00309921624264797,0.292937919255086,0.181834460529759,0.123390129340625,0.14640697530269,0.0243942754032425,0.0468050524111902,0.0111571784735327,0.0254273474841251,0.00669430708411962,0.00254824446617722
"Plant-Seed Dispersers",0.4684,0.6424,0.332982070161383,0.529396393127468,0.64723729940207,NA,0.478260869565217,1,-0.7565,1,8589934630.5,0.5489,0,0.85484348614066,77,2.56666666666667,0,8.32363717744409,79.9134931906508,1,4.34380542185369,30,0.3043,1,-0.533333333333333,0.00262154432793136,0.00415361568841073,0.0186572245676154,0.0943755958055291,0.0385060601933815,0.0172953833583004,0.00418766171864361,0.356121476235871,0.15395614871306,0.0299605066049299,0.143878523764129,0.0578101593354215,0.0313223478142449,0.00497072041399973,0.0297902764537655,0.00956693449543783,0.00282582050932861
"Plant-Pollinator",0.4366,0.1617,0.392370553713288,0.264581103593429,0.818036005355868,NA,0.1125,1,-0.5386,1,8589934632.5,0.3383,0,0.667925423891793,81,1.28571428571429,0,11.638099833707,18.6108214575368,1,4.39444915467244,63,0.3125,1,-0.523809523809524,0.00553127560775744,0.00484840207593554,0.0243102977328599,0.087407812073204,0.0594782846216881,0.00286806883365201,0.00532641354821087,0.243922425566785,0.260994263862333,0.146134935809888,0.0366020213056542,0.00157060912319039,0.0866566511881999,0.017549849767823,0.0115405626877902,0.000819448238186288,0.00443867795684239
"Plant-Seed Dispersers",0.3893,0.43,0.383409090909091,0.371012480386591,0.643738271317629,NA,0.307692307692308,1,-0.5905,1,4294967312,0.4969,0,0.74621968263706,32,1.52380952380952,0,12.6779880129084,66.3679245283019,1,3.46573590279973,21,1.625,1,0.238095238095238,0.012815378454145,0.0408490188225871,0.0156187424909892,0.0140168201842211,0.0913095714857829,0.0172206647977573,0.100120144173008,0.00841009211053264,0.0820985182218662,0.0152182619142972,0.0376451742090509,0.00480576692030437,0.232278734481378,0.0352422907488987,0.10252302763316,0.0196235482579095,0.170204245094113
"Host-Parasite",0.345,0.3086,0.375435264324153,0.294582407094046,0.732703803418749,NA,0.222222222222222,1,-0.4541,1,4294967315,0.4144,0,0.707472614602706,38,1.35714285714286,0,22.376911471549,37.2181964573269,1,3.63758615972639,28,2.1111,1,0.357142857142857,0.0159798149705635,0.0428931875525652,0.0151387720773759,0.0117746005046257,0.101766190075694,0.011354079058032,0.0857863751051304,0.00672834314550042,0.0941968040370059,0.0302775441547519,0.0218671152228764,0.00294365012615643,0.223717409587889,0.126156433978133,0.0765349032800673,0.00798990748528175,0.124894869638352
"Plant-Pollinator",0.3469,0.21,0.351889058134609,0.291280938061354,0.722922269125176,NA,0.177536231884058,1,-0.4726,1,8589934616.5,0.3871,0,0.692445323935811,49,1.4,0,17.2889762496387,29.9950241329552,1,3.89182029811063,35,0.5217,1,-0.314285714285714,0.0147679324894515,0.0147679324894515,0.0382760699216395,0.0768535262206148,0.104279686558168,0.00693188667872212,0.0102471368294153,0.113622664255576,0.244424352019289,0.149789029535865,0.054249547920434,0.00331525015069319,0.0886075949367089,0.0587703435804702,0.0162748643761302,0.000904159132007233,0.00391802290536468
"Plant-Pollinator",0.3577,0.3958,0.33231037144084,0.301118520312414,0.680810175496803,NA,0.28,1,-0.5451,1,8589934620,0.4347,0,0.759741520232441,56,1.6969696969697,0,29.1562991201726,42.4441056910569,1,4.02535169073515,33,0.32,1,-0.515151515151515,0.0066397913208442,0.00829973915105525,0.0267963006876927,0.0784918188285511,0.0745790846573393,0.012212473322267,0.00960398387479251,0.17085605880958,0.214963244012331,0.1180934313493,0.110860801517667,0.0147023950675836,0.0966326772587147,0.013990988854636,0.027981977709272,0.00675835902300213,0.00853687455537112
"Plant-Seed Dispersers",0.5775,0.7522,0.136942201846174,0.377489023626374,0.420857602436734,NA,0.708333333333333,1,-0.7538,3,35335935537830096,0.6354,0,0.930612989763388,102,3.92307692307692,0,18.5780510074627,78.2502112681671,1,4.62497281328427,26,2.25,1,0.384615384615385,0.00285202997427581,0.0178112068001342,0.00732580248294374,0.0112403534280282,0.0447936472430377,0.0340006710658763,0.0722514260149871,0.0112683145062074,0.0377474555418857,0.0156022816239794,0.0672463930209149,0.0399004585616821,0.0910133094732133,0.0426126831450621,0.189184654960295,0.103008612012079,0.212140700145398
"Plant-Seed Dispersers",0.2743,0.3746,0.246012770247292,0.338687117009205,0.640619566863631,NA,0.229166666666667,1,-0.4152,1,8589934630.5,0.458,0,0.746728969484084,77,2.08108108108108,0,10.7444804051273,55.8323276050549,1,4.34380542185369,37,1.3125,1,0.135135135135135,0.00428110752807739,0.0146224841543423,0.0107861670187924,0.0224063160235739,0.0798398754586901,0.0119537417991771,0.0379739797620371,0.0373067941732459,0.17241187590348,0.0519292783275881,0.0713888580006672,0.00845101745802291,0.208106304903814,0.0876793061269877,0.0952407427999555,0.0118981430001112,0.0737240075614367
"Host-Parasite",0.3908,0.312,0.707302620456467,0.483341114744498,0.782545964300024,NA,0.222222222222222,1,-0.4432,1,4294967314,0.4278,0,0.704363849317151,36,1.33333333333333,0,15.7589431323609,44.8853615520282,1,3.58351893845611,27,0.5,1,-0.333333333333333,0.00998336106489185,0.00887409872434831,0.0349417637271215,0.112312811980033,0.0684969495285635,0.00776483638380477,0.00693288962839712,0.285912368275097,0.256239600665557,0.043261231281198,0.0707154742096506,0.00610094287298946,0.0546311702717693,0.0122018857459789,0.0155296727676095,0.00166389351081531,0.00443704936217415
"Plant-Seed Dispersers",0.3308,0.4835,0.245055378202187,0.246488877278698,0.612498955094749,NA,0.325925925925926,1,-0.4106,1,8589934614,0.4761,0,0.771453140719456,44,1.83333333333333,0,24.3937415946323,48.4160756501182,1,3.78418963391826,24,1.6667,1,0.25,0.0121985029110064,0.0354865539229276,0.0171887995564181,0.0149708899362351,0.0995286942057111,0.0232880510119213,0.071527585250901,0.00776268367064042,0.0790130302190186,0.0485167729415026,0.049902966454117,0.010812309398392,0.181314111449958,0.0992514555031882,0.125311893540338,0.0224563349043526,0.101469365123371
"Plant-Pollinator",0.444,0.1856,0.296344283247603,0.303266898170963,0.738723195144727,NA,0.136752136752137,1,-0.6397,1,8589934640,0.3496,0,0.696428832899667,96,1.43283582089552,0,14.8080105173011,20.4545737746533,1,4.56434819146784,67,0.2407,1,-0.611940298507463,0.00392381263794654,0.00437341616937791,0.0194555709964849,0.0720183111256437,0.0588163165208861,0.00335158996157933,0.00604921115016758,0.202117223902559,0.254802583176653,0.179677920379302,0.0482710700564048,0.00183928717403744,0.099852857026077,0.0213766042671462,0.0161857271315295,0.00118531840104635,0.00670317992315867
"Plant-Seed Dispersers",0.375,0.5834,0.28758039234066,0.344559653440153,0.527864526684328,NA,0.3984375,1,-0.4423,1,8589934617.5,0.5151,0,0.810346477424499,51,2.125,0,17.589936005255,64.8611111111111,1,3.93182563272433,24,0.5,1,-0.333333333333333,0.00819408740359897,0.0178341902313625,0.0260282776349614,0.0557519280205656,0.0862789203084833,0.0302056555269923,0.0287596401028278,0.088206940874036,0.143958868894602,0.0544665809768638,0.146850899742931,0.0298843187660668,0.145083547557841,0.0106041131105398,0.06073264781491,0.0361503856041131,0.0310089974293059
"Plant-Seed Dispersers",0.2931,0.1519,0.316108258280672,0.344027074131042,0.70475472581305,NA,0.186363636363636,1,-0.2584,1,4294967316.5,0.3885,0,0.68851103172961,41,1.32258064516129,0,24.2013463097111,27.1428571428571,1,3.71357206670431,31,1.8182,1,0.290322580645161,0.0197495183044316,0.0385356454720617,0.0202312138728324,0.0173410404624277,0.129094412331407,0.00578034682080925,0.0505780346820809,0.0101156069364162,0.149325626204239,0.0640655105973025,0.0197495183044316,0.00144508670520231,0.203275529865125,0.18111753371869,0.0423892100192678,0.000481695568400771,0.0467244701348748
"Plant-Pollinator",0.1914,0.3334,0.193129378876655,0.295311584581159,0.789047040358253,NA,0.120441619270659,1,-0.3841,1,270215977642229920,0.4126,0,0.735515304232279,360,3.27272727272727,0,8.39105641672075,38.6513202442529,1,5.88610403145016,110,1.2449,1,0.109090909090909,0.000377334363316392,0.00350396882379638,0.00140452235234435,0.00418841143281195,0.0307852432915715,0.0038488105058272,0.0307957248016636,0.0102425316620216,0.0950211778911411,0.0524106949136376,0.0368267857086706,0.00330062752800922,0.294559781816886,0.0924018485191199,0.0960504621821875,0.0149696927135686,0.229312381493427
"Plant-Seed Dispersers",0.4239,0.2766,0.633820244028183,0.571557127951549,0.749927814480314,NA,0.244444444444444,1,-0.5166,1,4294967312.5,0.4801,0,0.71280564685911,33,1.375,0,11.5288461324437,63.0732860520095,1,3.49650756146648,24,0.6,1,-0.25,0.00866369125754791,0.0112890522446836,0.0299291152533473,0.101338934103439,0.0714098188500919,0.0068259385665529,0.0131268049356787,0.26673667629299,0.275662903649252,0.0133893410343922,0.0548700446311368,0.00551325807298504,0.0913625623523234,0.0141769493305329,0.023365712785508,0.00157521659228144,0.0107639800472565
"Plant-Pollinator",0.4864,0.2776,0.386082201390288,0.352594990611972,0.791254682477582,NA,0.185897435897436,1,-0.822,1,8589934635.5,0.3966,0,0.726344823412325,87,1.42622950819672,0,16.755985483507,35.0921264247255,1,4.46590811865458,61,0.1731,1,-0.704918032786885,0.00166176414409596,0.00116514497459602,0.0150704817205944,0.0963823203575658,0.0258432975512855,0.00248309584749971,0.000897734652557589,0.449936967566948,0.188065859342171,0.124192993849563,0.0567291897467242,0.00513809833059556,0.0226725751614012,0.00406845704244184,0.0046032776865187,0.000401115483057646,0.000687626542384536
"Plant-Seed Dispersers",0.3188,0.4298,0.28878685697999,0.272619314980503,0.570134924316134,NA,0.274509803921569,1,-0.4666,1,8589934620,0.4745,0,0.756912535895117,56,1.93103448275862,0,12.2350547371583,57.6487112997014,1,4.02535169073515,29,0.7059,1,-0.172413793103448,0.00723514211886305,0.0158914728682171,0.0213178294573643,0.0461240310077519,0.0918604651162791,0.017312661498708,0.0268733850129199,0.0724806201550388,0.18953488372093,0.0832041343669251,0.102713178294574,0.0130490956072351,0.147157622739018,0.0453488372093023,0.0732558139534884,0.0144702842377261,0.0321705426356589
"Plant-Pollinator",0.5297,0.4392,0.781788093694315,0.719577596058828,0.793418341358548,NA,0.380645161290323,1,-0.6349,1,8589934621.5,0.506,0,0.808485770954891,59,1.63888888888889,0,12.532010744087,63.5055821371611,1,4.07753744390572,36,6.2,1,0.722222222222222,0.00146682246475897,0.0132262635805385,0.00126793128309674,0.000845287522064491,0.0189195236556199,0.00370434825845909,0.0995450364219476,0.000323198170201129,0.0132262635805385,0.000546950749571141,0.00432588320115357,0.00139223827163563,0.150436317529772,0.0139223827163563,0.0618800188946623,0.00770703328941153,0.607264500410213
"Plant-Pollinator",0.4942,0.2543,0.463922902494331,0.413969449595487,0.663974927616011,NA,0.317647058823529,1,-0.6358,1,4294967309.5,0.4387,0,0.741862612148411,27,1.22727272727273,0,35.2951131260116,31.3030006523157,1,3.29583686600433,22,0.2941,1,-0.545454545454545,0.0216867469879518,0.0152610441767068,0.0578313253012048,0.10281124497992,0.103614457831325,0.00883534136546185,0.0112449799196787,0.130923694779116,0.202409638554217,0.158232931726908,0.0546184738955823,0.00160642570281125,0.104417670682731,0.00321285140562249,0.0152610441767068,0.00321285140562249,0.00481927710843374
"Host-Parasite",0.3787,0.2652,0.31185558002167,0.271797220671359,0.742553558635224,NA,0.166666666666667,1,-0.5111,1,8589934614,0.3571,0,0.678662872260253,44,1.25714285714286,0,16.5284783372108,26.1171054524529,1,3.78418963391826,35,2.1818,1,0.371428571428571,0.016981860285604,0.0463141644152837,0.0138942493245851,0.00926283288305673,0.102663064453879,0.00926283288305673,0.0899266692396758,0.00385951370127364,0.0926283288305673,0.0239289849478966,0.0162099575453493,0.00347356233114628,0.212659204940178,0.157082207641837,0.0783481281358549,0.00501736781165573,0.118487070629101
"Plant-Pollinator",0.3685,0.2782,0.43524325820253,0.483563633253561,0.681445124322369,NA,0.25,1,-0.5027,1,4294967313.5,0.4701,0,0.719466881137083,35,1.45833333333333,0,11.7713922884549,57.9901960784314,1,3.55534806148941,24,0.7143,1,-0.166666666666667,0.0119617224880383,0.0228981544771018,0.025974025974026,0.0420369104579631,0.102870813397129,0.00991114149008886,0.0461380724538619,0.050580997949419,0.172932330827068,0.0786056049213944,0.0543403964456596,0.00239234449760766,0.235816814764183,0.0123034859876965,0.051948051948052,0.00546821599453178,0.0738209159261791
"Plant-Seed Dispersers",0.3793,0.4048,0.288597115031781,0.35101685455033,0.643664486950955,NA,0.340136054421769,1,-0.6713,1,8589934617,0.4738,0,0.783904588911261,50,1.78571428571429,0,21.6266866411607,50.9802102659246,1,3.91202300542815,28,0.3333,1,-0.5,0.00757690559175633,0.0101530534929535,0.0292468555841794,0.0768298227004092,0.0828913471738142,0.0140930444006668,0.0109107440521291,0.144718896802546,0.206243370207607,0.124261251704804,0.120169722685255,0.0121230489468101,0.0918320957720867,0.0165176541900288,0.0366722230641006,0.00757690559175633,0.00818305803909683
"Host-Parasite",0.3462,0.2827,0.314623235581014,0.233043460965377,0.671079708357314,NA,0.157706093189964,1,-0.4464,1,8589934636,0.3819,0,0.707951088973665,88,1.79591836734694,0,17.8847681041657,27.2006472491909,1,4.47733681447821,49,0.5806,1,-0.26530612244898,0.00661107354819322,0.0122455112313124,0.0198332206445797,0.0517617008489219,0.0830891743670648,0.00818871609946661,0.0191570881226054,0.121253098940726,0.206145293366389,0.123206370670874,0.0509353166553978,0.003906543460296,0.149124784013222,0.0784313725490196,0.0377131695590113,0.00488317932536999,0.0235143865975509
"Plant-Seed Dispersers",0.467,0.5414,0.687651801461325,0.72456209780777,0.694799379309328,NA,0.470588235294118,1,-0.6149,1,4294967316,0.553,0,0.830332889336027,40,1.81818181818182,0,15.7176547469209,71.689497716895,1,3.68887945411394,22,3.4,1,0.545454545454545,0.00615858352578907,0.0309468822170901,0.00585065434949962,0.00292532717474981,0.0469591993841416,0.0138568129330254,0.121785989222479,0.000615858352578907,0.0207852193995381,0.00985373364126251,0.0133949191685912,0.00415704387990762,0.195073133179369,0.013548883756736,0.106697459584296,0.0224788298691301,0.384911470361817
"Plant-Seed Dispersers",0.3064,0.3553,0.223048356027892,0.344365558428742,0.600661025762421,NA,0.292397660818713,1,-0.3622,1,8589934617,0.4567,0,0.760847722228074,50,1.78571428571429,0,31.7943742897906,42.7173913043478,1,3.91202300542815,28,0.4737,1,-0.357142857142857,0.0104602510460251,0.0163179916317992,0.0280334728033473,0.0481171548117155,0.106276150627615,0.0146443514644351,0.0211297071129707,0.0571129707112971,0.176569037656904,0.145397489539749,0.0945606694560669,0.00732217573221757,0.152092050209205,0.0380753138075314,0.0560669456066946,0.00774058577405858,0.0200836820083682
"Plant-Pollinator",0.4898,0.1538,0.634266666666667,0.36186255988683,0.789757310732321,NA,0.241666666666667,1,-0.6352,1,4294967310.5,0.3969,0,0.703352822501103,29,1.11538461538462,0,26.9062459043005,29.9651567944251,1,3.36729582998647,26,0.3,1,-0.538461538461538,0.0191672174487773,0.00727032385988103,0.062128222075347,0.146067415730337,0.0727032385988103,0.00330469266358229,0.00132187706543291,0.251156642432254,0.214805023132849,0.150693985459352,0.0383344348975545,0.000660938532716457,0.0165234633179114,0.0132187706543291,0.00264375413086583,0,0
"Plant-Pollinator",0.2786,0.3974,0.312515700379158,0.29205507265827,0.721250243873134,NA,0.234649122807018,1,-0.584,1,17847598523283132,0.4244,0,0.763223245799539,107,2.14,0,19.4919215160386,42.1258751362783,1,4.67282883446191,50,0.3158,1,-0.52,0.00243530509593281,0.00407401506702779,0.0141566333614038,0.059721874502128,0.0554885404101327,0.00914946400528029,0.00502992921683319,0.195757561963721,0.223092154676013,0.147051460045065,0.125975829027926,0.0153173862575961,0.0706010879213419,0.0302478548831281,0.0324555613719644,0.00539408698818763,0.00405125520631814
"Plant-Pollinator",0.4906,0.2892,0.505852602701633,0.322798507003525,0.739705223343708,NA,0.272727272727273,1,-0.7154,1,8589934619,0.4189,0,0.75430836291192,54,1.38461538461538,0,29.3011028604265,33.2733411462693,1,3.98898404656427,39,0.1818,1,-0.692307692307692,0.0044459081178989,0.00263461221801416,0.0267577803392063,0.118722213074263,0.0388605302157089,0.00395191832702124,0.00131730610900708,0.391569240902355,0.188127778692574,0.12646138646468,0.0562325045282398,0.00576321422690598,0.0217355507986168,0.0065865305450354,0.00617487238597069,0.000164663263625885,0.000493989790877655
"Plant-Seed Dispersers",0.304,0.4843,0.365543678611566,0.48112753995186,0.707924782020699,NA,0.334033613445378,1,-0.4602,1,17901808518797800,0.5016,0,0.822150959118102,159,3.3125,0,26.3540569569199,55.7229282305969,1,5.06890420222023,48,2.4286,1,0.416666666666667,0.00117824907740874,0.00858862063343856,0.00279371007662324,0.00417944955760082,0.0402383175492419,0.00944822373393802,0.0518059075482045,0.00417203918604479,0.0508499696174766,0.0399048508292206,0.0395713841091992,0.00680272108843537,0.23516073095905,0.0717620381485928,0.133898003645903,0.0284484164035985,0.271197367836023
"Plant-Pollinator",0.4132,0.3222,0.39306442182348,0.385073471318417,0.685380417906675,NA,0.307017543859649,1,-0.6028,1,4294967313.5,0.4519,0,0.750675483772144,35,1.4,0,28.2143760127611,42.3476702508961,1,3.55534806148941,25,0.3158,1,-0.52,0.0119209809264305,0.0108991825613079,0.0405313351498638,0.10149863760218,0.0831062670299728,0.00987738419618529,0.0102179836512262,0.185626702997275,0.212874659400545,0.11716621253406,0.079700272479564,0.00749318801089918,0.0953678474114441,0.00442779291553134,0.0190735694822888,0.00340599455040872,0.00681198910081744
"Plant-Pollinator",0.3332,0.5053,0.201392072583208,0.313748824412513,0.515983558685692,NA,0.373737373737374,1,-0.2319,1,4294967314.5,0.5118,0,0.785815828620544,37,1.85,0,15.9842826717848,61.5724751439037,1,3.61091791264422,20,0.8182,1,-0.1,0.0152577319587629,0.0276288659793814,0.0338144329896907,0.0490721649484536,0.114639175257732,0.0292783505154639,0.0354639175257732,0.0482474226804124,0.134020618556701,0.071340206185567,0.115463917525773,0.0185567010309278,0.143092783505155,0.0296907216494845,0.0820618556701031,0.0210309278350515,0.031340206185567
"Plant-Pollinator",0.3283,0.2085,0.369940929010692,0.43378624056083,0.791698744782212,NA,0.119536128456735,1,-0.4227,1,35498961768685152,0.3644,0,0.69750160138078,134,1.71794871794872,0,11.9834184002274,23.8303720131563,1,4.89783979995091,78,0.322,1,-0.512820512820513,0.00197605143632395,0.00373090308499971,0.0103079101044063,0.0461717690084351,0.0508169645490474,0.00334749011974282,0.0104111366719755,0.174541379106943,0.255913407656462,0.13794018757742,0.0538252816610629,0.00277237067185749,0.170545036276765,0.020438860378694,0.0263375213826461,0.00218250457146228,0.0287412257417566
"Plant-Seed Dispersers",0.4117,0.5957,0.432633831271527,0.379242745719884,0.564277639735512,NA,0.458646616541353,1,-0.6124,1,8589934622.5,0.5338,0,0.840609485414822,61,2.34615384615385,0,24.4614875987831,63.7567640692641,1,4.11087386417331,26,2.7143,1,0.461538461538462,0.00572286330800263,0.0251430715827001,0.0100384651468243,0.0117271789098414,0.0669856459330144,0.0246739844263064,0.07617975419833,0.00863120367764331,0.0756168496106577,0.0163242330424993,0.043343653250774,0.0209212871751571,0.162491790974763,0.0812458954873816,0.154235857022235,0.0375269725114926,0.179191293742377
"Host-Parasite",0.3619,0.3415,0.265209516726692,0.326659328347094,0.79568962976219,NA,0.159663865546218,1,-0.4735,1,128352589380059200,0.3645,0,0.720785695855425,114,1.75384615384615,0,21.1156551486613,24.9898273120864,1,4.73619844839449,65,0.2745,1,-0.569230769230769,0.00282017663211538,0.00432921851421221,0.0146203893822824,0.0580610048734631,0.0564777478168369,0.00732256388689607,0.00732256388689607,0.181901392771442,0.244736907206293,0.139277144200084,0.0913836182371422,0.013977191203028,0.11112485466195,0.0206565569106697,0.0309972045617594,0.00415604977364372,0.0108354154812854
"Plant-Seed Dispersers",0.2342,0.5055,0.197187600821816,0.346888906851817,0.711762364940314,NA,0.198979591836735,1,-0.4596,1,17963221240989312,0.4366,0,0.784016087831433,351,3.85714285714286,0,10.8734281574031,52.3240616954391,1,5.86078622346587,91,0.4444,1,-0.384615384615385,0.000333967332095783,0.0015594656903276,0.00350618125006541,0.0306479251684822,0.0291303243289017,0.00744338016804932,0.0062825820336993,0.218169154929443,0.232987409146138,0.0630322901690864,0.141789589163093,0.0339324130043644,0.113880957296901,0.02086296778024,0.0591750150570742,0.0163491756906035,0.020917201791435
"Plant-Pollinator",0.3981,0.0768,0.459037315301778,0.351849637338153,0.75961706261092,NA,0.119047619047619,1,-0.5303,1,8589934627,0.3441,0,0.666250143178767,70,1.25,0,14.7086927453831,17.8192640692641,1,4.24849524204936,56,0.3333,1,-0.5,0.00883615248674577,0.00795253723807119,0.0292855339560717,0.0732138348901792,0.0788942186316587,0.0016409997475385,0.0116132289825802,0.13708659429437,0.250189346124716,0.17962635698056,0.020070689219894,0.000252461499621308,0.151224438273163,0.0276445342085332,0.00643776824034335,0,0.016031305225953
"Plant-Seed Dispersers",0.3273,0.3062,0.281802739325107,0.297373683077842,0.756143953122199,NA,0.149920255183413,1,-0.5731,1,8589934639,0.4175,0,0.705376881116538,94,1.80769230769231,0,7.85826605156553,46.6049004246429,1,4.54329478227,52,1.7368,1,0.269230769230769,0.00231282139605836,0.0128681445759417,0.00447801589449598,0.00841473316438255,0.0532933100410895,0.00588047142189307,0.0601579607804542,0.0129665625076889,0.110277292522698,0.0243092291415496,0.0305095588416209,0.00258347070836306,0.274413798194031,0.08833009374308,0.087149078562114,0.0105553231798834,0.211500135324656
"Host-Parasite",0.3738,0.4279,0.504337719298246,0.331692884641715,0.657691804292586,NA,0.288461538461538,1,-0.3369,1,2147483697.13333,0.427,0,0.732323668597953,30,1.42857142857143,0,27.4952116129573,34.5125786163522,1,3.40119738166216,21,0.6154,1,-0.238095238095238,0.0319148936170213,0.0287234042553191,0.0638297872340425,0.0851063829787234,0.130851063829787,0.024468085106383,0.0127659574468085,0.0765957446808511,0.157446808510638,0.112765957446809,0.111702127659574,0.0117021276595745,0.0542553191489362,0.0563829787234043,0.0340425531914894,0.00531914893617021,0.00212765957446809
